,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9
Time (raw),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts),TDS (Volts)
0.007053208,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.0322,0.0899,0.0899
0.007063324,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.0358,0.0899,0.0899
0.007073441,0.0706,0.077,0.061,0.077,0.0802,0.0282,0.0286,0.0899,0.0899
0.007083556,0.0706,0.077,0.061,0.077,0.0802,0.0282,0.0322,0.0899,0.0899
0.007093671,0.0706,0.077,0.061,0.077,0.0802,0.0247,0.0358,0.0899,0.0899
0.007103788,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.0358,0.0899,0.0867
0.007113904,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.0286,0.0899,0.0899
0.00712402,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.0286,0.0899,0.0867
0.007134135,0.0706,0.077,0.061,0.077,0.0802,0.0247,0.0286,0.0899,0.0867
0.007144251,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.0286,0.0899,0.0867
0.007154367,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.0286,0.0899,0.0867
0.007164482,0.0706,0.077,0.061,0.077,0.0802,0.0211,0.0286,0.0899,0.0867
0.007174598,0.0706,0.077,0.061,0.077,0.0802,0.0282,0.0286,0.0899,0.0867
0.007184714,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.0322,0.0899,0.0867
0.00719483,0.0706,0.077,0.061,0.077,0.0835,0.0282,0.0286,0.0899,0.0867
0.007204947,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.0286,0.0899,0.0867
0.007215062,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.0286,0.0899,0.0867
0.007225179,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.0322,0.0899,0.0867
0.007235294,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.0322,0.0899,0.0867
0.007245409,0.0706,0.077,0.061,0.077,0.0835,0.0247,0.025,0.0899,0.0867
0.007255525,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.025,0.0899,0.0867
0.00726564,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.025,0.0899,0.0867
0.007275757,0.0706,0.077,0.061,0.077,0.0835,0.0247,0.025,0.0899,0.0867
0.007285872,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.025,0.0867,0.0867
0.007295988,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.0322,0.0867,0.0867
0.007306104,0.0706,0.077,0.061,0.077,0.0835,0.0282,0.025,0.0867,0.0867
0.00731622,0.0706,0.077,0.061,0.077,0.0835,0.0282,0.025,0.0867,0.0867
0.007326337,0.0706,0.077,0.061,0.077,0.0835,0.0247,0.025,0.0867,0.0867
0.007336452,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.0322,0.0867,0.0867
0.007346568,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.0322,0.0867,0.0867
0.007356684,0.0706,0.077,0.061,0.077,0.0835,0.0247,0.025,0.0867,0.0867
0.0073668,0.0706,0.077,0.061,0.077,0.0835,0.0282,0.025,0.0867,0.0867
0.007376915,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.025,0.0867,0.0867
0.007387031,0.0706,0.077,0.061,0.077,0.0835,0.0282,0.025,0.0867,0.0867
0.007397146,0.0706,0.077,0.061,0.077,0.0835,0.0247,0.0322,0.0867,0.0867
0.007407263,0.0706,0.077,0.061,0.077,0.0835,0.0211,0.025,0.0867,0.0835
0.007417378,0.0706,0.077,0.061,0.077,0.0835,0.0282,0.025,0.0867,0.0867
